id,redacted_text,redacted_cases,total_duration_seconds,created_at,model
169778,"Elenor, we received your query regarding preventive healthcare coverage. You can find related information at https://unlined-limo.info/. Need help? access our IP address <IP_1> or contact our service desk.","[{'text': 'Elenor', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'https://unlined-limo.info/', 'placeholder': '<URL_1>', 'type': 'url', 'confidence': 0.97}, {'text': 'cddd:ddaa:02f6:3bec:d0df:f7fb:dcde:aadd', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.98}]",3.74,2025-04-15T17:25:53.431837-07:00,redaction-model-fs:4b
169779,Using digital tools like Opera/14.81 (Macintosh; Intel Mac OS X 10.8.0 U; VO Presto/2.9.173 Version/12.00) could help me better engage with my therapy sessions. I'm located in <CITY_1> and a <RELATION_1>.,"[{'text': 'Arkansas', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.97}, {'text': 'Orchestrator', 'placeholder': '<RELATION_1>', 'type': 'personal_relation', 'confidence': 0.94}]",3.21,2025-04-15T17:25:56.648029-07:00,redaction-model-fs:4b
169780,"We'll target Molise heavily in our strategies due to its relevance in Accounts. If you have queries, be in touch with <NAME_1> or call <PHONE_1>.","[{'text': 'Geovany30', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '(83) 3927-5708', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.99}]",2.89,2025-04-15T17:25:59.546493-07:00,redaction-model-fs:4b
169781,"Hello <NAME_1>, your account at the educational tools site is linked to <FINANCIAL_1>. Is this correct? Kindly confirm.","[{'text': 'Domenico', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '1Reix2xJSdhj4PaCBajXbvzDB3cJMG', 'placeholder': '<FINANCIAL_1>', 'type': 'financial_information', 'confidence': 0.98}]",2.86,2025-04-15T17:26:02.414923-07:00,redaction-model-fs:4b
169782,"Hi <NAME_1>. Noted your request for Telemedicine assistance, just confirming if the address is <ADDRESS_1>, <CITY_1>?","[{'text': 'Nicholas', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'Apt. 423, Greene County', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.97}]",2.71,2025-04-15T17:26:05.141439-07:00,redaction-model-fs:4b
169783,"To receive your educational grant, we require you to register with an account providing <IP_ADDRESS_1> or <IP_ADDRESS_2> for transactions.","[{'text': '0xf839faa287b0f193ccd30e37dc897ce9103bf9fc', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.99}, {'text': '355oNF1odqAvjjfeeHpdfj9dNBqb', 'placeholder': '<IP_ADDRESS_2>', 'type': 'ip_address', 'confidence': 0.97}]",3.32,2025-04-15T17:26:08.470738-07:00,redaction-model-fs:4b
169784,We've received a delivery of vital resources at <CITY_1>'s franchise location. The transaction was carried out using <PHONE_1> address MV4rfr6SJP8PdCzLH97bAMobF8bmjZDh. Please verify this and update our ledger.,"[{'text': 'Essex', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.98}, {'text': 'Litecoin address MV4rfr6SJP8PdCzLH97bAMobF8bmjZDh', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.97}]",3.26,2025-04-15T17:26:11.736086-07:00,redaction-model-fs:4b
169785,Request for immediate assistance regarding <NAME_1>. Working as Architect might be a contributing factor to the deteriorating mental state.,"[{'text': 'Berta', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}]",2.07,2025-04-15T17:26:13.815879-07:00,redaction-model-fs:4b
169786,"After accident, Ms. Matteo incurred substantial hospital bills. Her insurance company Stiedemann LLC might not cover the <FINANCIAL_1> worth of expenses. We need to demand compensation.","[{'text': 'Ms. Matteo', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '₮316k', 'placeholder': '<FINANCIAL_1>', 'type': 'financial', 'confidence': 0.99}]",2.83,2025-04-15T17:26:16.658965-07:00,redaction-model-fs:4b
169787,"Dear <NAME_1> <SURNAME_1>, we have received your request to attend the upcoming conference on Cognitive Therapy. The estimated cost is <AMOUNT_1>. Please confirm if you are still interested and we'll arrange the payment with your provided credit card <PHONE_1>.","[{'text': 'Mrs. Logan McClure', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'Logan McClure', 'placeholder': '<SURNAME_1>', 'type': 'name', 'confidence': 0.97}, {'text': '69,534.32', 'placeholder': '<AMOUNT_1>', 'type': 'financial_information', 'confidence': 0.98}, {'text': '8653887862391707', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.96}]",4.26,2025-04-15T17:26:20.927972-07:00,redaction-model-fs:4b
169788,"The hospital admitted to medical malpractice and is ready to compensate the damages to <IDENTIFICATION_1>. All charges, as per agreement, related to the victim whose SSN is <IDENTIFICATION_1> will be transferred accordingly.","[{'text': '1NH9GBwN2FD9yvYSRUZ4UGp633puNsGs4e', 'placeholder': '<IDENTIFICATION_1>', 'type': 'identification_number', 'confidence': 0.99}, {'text': '750-56-6068', 'placeholder': '<IDENTIFICATION_1>', 'type': 'identification_number', 'confidence': 0.97}]",3.27,2025-04-15T17:26:24.212575-07:00,redaction-model-fs:4b
169789,"In light of collecting all necessary documentation, I would like to request the details of your internet service, especially 4.193.22.82 and 868c:bbc9:e0bc:12dd:ff96:1bdc:2ca0:06e8, and the MAC address c1:f9:58:97:cd:31 of your system/device. Highly value your cooperation.","[{'text': '4.193.22.82', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.99}, {'text': '868c:bbc9:e0bc:12dd:ff96:1bdc:2ca0:06e8', 'placeholder': '<IP_ADDRESS_2>', 'type': 'ip_address', 'confidence': 0.99}, {'text': 'c1:f9:58:97:cd:31', 'placeholder': '<MAC_ADDRESS_1>', 'type': 'mac_address', 'confidence': 0.99}]",4.62,2025-04-15T17:26:28.846526-07:00,redaction-model-fs:4b
169790,"Just received a standard payment from <NAME_1>. Born on <DATE_1>, this retired artist from <CITY_1> has been a consistent supporter.","[{'text': 'Blaise.Hagenes50', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '23/01/1962', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.99}, {'text': 'Berkshire', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.97}]",3.33,2025-04-15T17:26:32.186590-07:00,redaction-model-fs:4b
169791,"17 years old, Male patient was administered a 10mg capsule daily, however, <ACCOUNT_1> withdrawal shows an irregular purchase of the medication.","[{'text': '17 years old', 'placeholder': '<AGE_1>', 'type': 'date', 'confidence': 0.97}, {'text': 'Male patient', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.95}, {'text': 'ME53377820030653005331', 'placeholder': '<ACCOUNT_1>', 'type': 'account', 'confidence': 0.98}]",3.4,2025-04-15T17:26:35.602828-07:00,redaction-model-fs:4b
169792,Access to school kitchen inventory is needed. Please log in with <NAME_1> and <PASSWORD_1> to portal <URL_1> and submit data by end of this week.,"[{'text': 'Julio1', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'hEx6WltHL2AP', 'placeholder': '<PASSWORD_1>', 'type': 'password', 'confidence': 0.99}, {'text': 'https://coordinated-train.org', 'placeholder': '<URL_1>', 'type': 'url', 'confidence': 0.97}]",3.34,2025-04-15T17:26:38.952246-07:00,redaction-model-fs:4b
169793,"As part of the upcoming change in organizational design, new software and hardware will be provided to you. Please refer to this website <URL_1> for the recommended user agents such as Mozilla/5.0 (X11; Linux i686; rv:14.7) Gecko/20100101 Firefox/14.7.4 to access the new systems.","[{'text': 'https://attractive-caramel.biz/', 'placeholder': '<URL_1>', 'type': 'url', 'confidence': 0.99}]",2.83,2025-04-15T17:26:41.792287-07:00,redaction-model-fs:4b
169794,"Children's health is directly affected by maternal health. Therefore, we ensure the best care for <NAME_1> and children aged 65 years. Get in touch with us at this number, <PHONE_1>.","[{'text': 'Female', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.97}, {'text': '36-865619-349996-4', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.98}]",3.01,2025-04-15T17:26:44.809699-07:00,redaction-model-fs:4b
169795,Rent payment for the office suite Suite 478 in the city <CITY_1> is due. Please make the payment of <CURRENCY_1> <AMOUNT_1> via your assigned card number <CARD_1>.,"[{'text': 'New Bedford', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.98}, {'text': 'Turkish Lira 0.104m', 'placeholder': '<CURRENCY_1>', 'type': 'currency', 'confidence': 0.97}, {'text': '2219185178097976', 'placeholder': '<CARD_1>', 'type': 'card_number', 'confidence': 0.99}]",3.62,2025-04-15T17:26:48.440108-07:00,redaction-model-fs:4b
169796,High traffic congestion reported at <ADDRESS_1> during <DATE_1>. Needs your attention. Additional reference: <PHONE_1>.,"[{'text': 'Heather Close', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.97}, {'text': '6 AM', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.95}, {'text': '40-277516-593101-6', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.98}]",3.27,2025-04-15T17:26:51.719216-07:00,redaction-model-fs:4b
169797,Our pediatric care unit provides 24*7 services. We avail all types of card payments like diners_club at <PHONE_1>. For more info call <PHONE_1>.,"[{'text': 'LT677242974300210261', 'placeholder': '<PHONE_1>', 'type': 'financial_information', 'confidence': 0.98}, {'text': '19-955077-871451-4', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.97}]",3.14,2025-04-15T17:26:54.871776-07:00,redaction-model-fs:4b
169798,"Dear Hailey, send team's list to 32NwoEuyFKiqdHp9E9H4YC7np8YDQBGKQhV for the final round. Meeting scheduled at 12:50 PM.","[{'text': '32NwoEuyFKiqdHp9E9H4YC7np8YDQBGKQhV', 'placeholder': '<EMAIL_1>', 'type': 'email', 'confidence': 0.99}]",2.65,2025-04-15T17:26:57.534881-07:00,redaction-model-fs:4b
169799,Patient Luz has been registered with the SSN number <IDENTIFICATION_1> and is located in suite <ADDRESS_1>,"[{'text': '75632462036', 'placeholder': '<IDENTIFICATION_1>', 'type': 'identification_number', 'confidence': 0.99}, {'text': 'Suite 130', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.97}]",2.76,2025-04-15T17:27:00.308343-07:00,redaction-model-fs:4b
169800,"Hello <NAME_1>, is the special education curriculum in <CITY_1> flexible according to the individual needs of students?","[{'text': 'Kendall', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'Lincolnshire', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.97}]",2.56,2025-04-15T17:27:02.881907-07:00,redaction-model-fs:4b
169801,"Gender nonconforming patient Haley's surgery date is <DATE_1>. The confirmation of appointment has been sent on <EMAIL_1>, For any finance related matters, you can reach out to her through <PHONE_1>. Her Credit Card Account's current balance is kr<AMOUNT_1>.","[{'text': 'Haley', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': '31th March', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.97}, {'text': 'Sylvan_White40@gmail.com', 'placeholder': '<EMAIL_1>', 'type': 'email', 'confidence': 0.99}, {'text': '093 224.2610', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.98}, {'text': 'kr144459.65', 'placeholder': '<AMOUNT_1>', 'type': 'financial_amount', 'confidence': 0.99}]",4.87,2025-04-15T17:27:07.758965-07:00,redaction-model-fs:4b
169802,"For digital financial literacy, students will showcase creating Ethereum and Litecoin virtual wallets. Here are the demo accounts for reference: <ADDRESS_1> and <ADDRESS_2>.","[{'text': '0xd31ff1e9abcfbdfbadc63ee77cbba7a3fef06810', 'placeholder': '<ADDRESS_1>', 'type': 'financial_information', 'confidence': 0.99}, {'text': 'LJ1j2hUpq35jLz1LoegJpBmnz99qoBK', 'placeholder': '<ADDRESS_2>', 'type': 'financial_information', 'confidence': 0.98}]",3.31,2025-04-15T17:27:11.083287-07:00,redaction-model-fs:4b
169803,"Elwin, we require your <PHONE_1> for processing the immunity passport post your vaccination.","[{'text': '75613023498', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.99}]",2.13,2025-04-15T17:27:13.226428-07:00,redaction-model-fs:4b
169804,I went to visit the <NAME_1> franchise and discovered that <CITY_1> has become a major hotspot.,"[{'text': 'Friedrichburgh', 'placeholder': '<NAME_1>', 'type': 'city', 'confidence': 0.97}, {'text': 'Willow Grove', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.94}]",2.58,2025-04-15T17:27:15.814679-07:00,redaction-model-fs:4b
169805,"Our next healthcare policy meet will be held at <ADDRESS_1>, <CITY_1>, <COUNTY_1>. For details, call <PHONE_1>.","[{'text': 'Albertha Branch 220, 44768, Yorkshire and the Humber', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.98}, {'text': 'Yorkshire and the Humber', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.96}, {'text': '+24 075.088 2760', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.97}]",3.55,2025-04-15T17:27:19.369786-07:00,redaction-model-fs:4b
169806,"Hi Prof. Krajcik, in our last lesson you questioned whether <PHONE_1> was a prime number. After extensive calculations, I've confirmed it is.","[{'text': '2360669045226399', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.99}]",2.32,2025-04-15T17:27:21.696076-07:00,redaction-model-fs:4b
169807,Our policy at Worcestershire stipulates a limited range of colors for uniforms. We accept <COUNTRY_1>. You can call us on <PHONE_1> if you have any questions about this policy.,"[{'text': 'Lesotho', 'placeholder': '<COUNTRY_1>', 'type': 'city', 'confidence': 0.97}, {'text': '35-480246-484014-0', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.98}]",2.93,2025-04-15T17:27:24.632914-07:00,redaction-model-fs:4b
169808,"With arts education gaining momentum, <CITY_1> is hosting an annual Arts Fair. Visitors can view and purchase art, interact with local Consultants or even create their own art.","[{'text': 'North West England', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.97}]",2.22,2025-04-15T17:27:26.860497-07:00,redaction-model-fs:4b
169809,"Dear <NAME_1>, having analysed your profile and noticing that you're 1.34 m tall, we recommend a range of different macronutrients in your diet. Do you have any allergies or dietary restrictions?","[{'text': 'Priscilla', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}]",2.33,2025-04-15T17:27:29.203319-07:00,redaction-model-fs:4b
169810,Our learning disability center at West Midlands has been receiving international recognition. We recently received funds from <PHONE_1>.,"[{'text': 'NL26ZKRS0006688237', 'placeholder': '<PHONE_1>', 'type': 'financial_information', 'confidence': 0.99}]",2.24,2025-04-15T17:27:31.451844-07:00,redaction-model-fs:4b
169811,Avoid sharing your bank details such as your <FINANCIAL_1> or <FINANCIAL_2>,"[{'text': 'KZ79008621F99N31S92H', 'placeholder': '<FINANCIAL_1>', 'type': 'financial_information', 'confidence': 0.99}, {'text': '23987475', 'placeholder': '<FINANCIAL_2>', 'type': 'financial_information', 'confidence': 0.98}]",2.86,2025-04-15T17:27:34.324409-07:00,redaction-model-fs:4b
169812,"Hi, would you be interested in partaking in a study on learning disabilities for 38 years adults? For participating, we're offering <FINANCIAL_1>.","[{'text': '38 years adults', 'placeholder': '<AGE_1>', 'type': 'age', 'confidence': 0.97}, {'text': 'Swiss Franc ﷼772415.12', 'placeholder': '<FINANCIAL_1>', 'type': 'financial', 'confidence': 0.99}]",2.85,2025-04-15T17:27:37.182829-07:00,redaction-model-fs:4b
169813,"Hi Avery, this is a reminder for the pediatric appointment for your child scheduled on 24th November at <COORDINATE_1>,<COORDINATE_2>. Kindly confirm your availability.","[{'text': '60.8874,77.0877', 'placeholder': '<COORDINATE_1>', 'type': 'coordinates', 'confidence': 0.97}, {'text': '60.8874,77.0877', 'placeholder': '<COORDINATE_2>', 'type': 'coordinates', 'confidence': 0.99}]",3.09,2025-04-15T17:27:40.283039-07:00,redaction-model-fs:4b
169814,"Good morning team, kindly update our company-wide area of operations list. Include the latest addition of Integration and consider other potential areas for expansion. Feel free reach out to our operations manager at <EMAIL_1> for further clarifications.","[{'text': 'Santa_Goldner79@gmail.com', 'placeholder': '<EMAIL_1>', 'type': 'email', 'confidence': 0.99}]",2.44,2025-04-15T17:27:42.735298-07:00,redaction-model-fs:4b
169815,Applications startup looking to hire Engineer. Details at <IP_ADDRESS_1>,"[{'text': '3e2b:b7a8:b38a:c8d5:6134:2bb7:5c70:b3da', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.99}]",2.43,2025-04-15T17:27:45.175481-07:00,redaction-model-fs:4b
169816,"For all transactions and payments made through cryptocurrencies, use the respective addresses: Litecoin: <ADDRESS_1>, Bitcoin: <ADDRESS_2>, Ethereum: <ADDRESS_3>. Document all these transactions and report.","[{'text': '3iJ38KkTeYNXMNvC1Lh8txU75Z', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.99}, {'text': '1kv3YDR2qTZN1DWLEBCWKkfHnPPS3sytEsNWw', 'placeholder': '<ADDRESS_2>', 'type': 'address', 'confidence': 0.99}, {'text': '0x43dffb1b2ae99ffcefcae6be2ca02fbbd28571fa', 'placeholder': '<ADDRESS_3>', 'type': 'address', 'confidence': 0.99}]",4.04,2025-04-15T17:27:49.226992-07:00,redaction-model-fs:4b
169817,"Safety first! During our field trip, if any issues with <IDENTIFIER_1>, report to me immediately! I am at <COORDINATE_1> and reachable at <PHONE_1>.","[{'text': 'PP12DKM', 'placeholder': '<IDENTIFIER_1>', 'type': 'identification_number', 'confidence': 0.99}, {'text': '[38.0965,75.676]', 'placeholder': '<COORDINATE_1>', 'type': 'coordinates', 'confidence': 0.97}, {'text': '71-580315-960762-4', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.98}]",3.7,2025-04-15T17:27:52.935070-07:00,redaction-model-fs:4b
169818,"Dearest Laisha, victory! You're granted $<AMOUNT_1> from our sponser.Auer - Miller","[{'text': '$268618.55', 'placeholder': '<AMOUNT_1>', 'type': 'financial_information', 'confidence': 0.99}]",2.19,2025-04-15T17:27:55.137050-07:00,redaction-model-fs:4b
