id,redacted_text,redacted_cases,total_duration_seconds,created_at,model
170443,"For your openness to share your knowledge in Endocrinology, we'd like to offer you a way to cover the costs. Can you please provide us with your <IDENTIFICATION_1>? For the transaction confirmation, count on receiving an email on <DATE_1>.","[{'text': '38Z4p8tvtHCTMpkkEFBcHuibjktY3', 'placeholder': '<IDENTIFICATION_1>', 'type': 'identification_number', 'confidence': 0.99}, {'text': 'June 26, 1992', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.95}]",8.21,2025-04-15T08:07:55.307132-07:00,redaction-model-fs:12b
170444,"As a valued customer, we notice an unusual activity on your account from the IP <IP_1>. If you don't recognize this, change your password <PASSWORD_1> immediately.","[{'text': '40cf:d6dd:2f57:99d6:5ceb:0040:ece1:1e9c', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.99}, {'text': 'vEa967Bf2jAF', 'placeholder': '<PASSWORD_1>', 'type': 'password', 'confidence': 0.98}]",8.18,2025-04-15T08:08:03.497940-07:00,redaction-model-fs:12b
170445,Legal dispute between <NAME_1> and ex-spouse. To proceed in <CITY_1>. <IDENTIFICATION_1> and <DATE_1> for client verification purposes. Kindly take this forward.,"[{'text': 'Darwin', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'Berkshire County', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.96}, {'text': '75620753832', 'placeholder': '<IDENTIFICATION_1>', 'type': 'identification', 'confidence': 0.98}, {'text': 'August 1, 1905', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.97}]",9.73,2025-04-15T08:08:13.244011-07:00,redaction-model-fs:12b
170446,please note a typo in your registered username and update it from <NAME_1> to <NAME_2> via <URL_1>/.,"[{'text': 'Chance_Feest', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'Leo.Shields', 'placeholder': '<NAME_2>', 'type': 'name', 'confidence': 0.98}, {'text': 'https://hilarious-regionalism.com/', 'placeholder': '<URL_1>', 'type': 'url', 'confidence': 0.97}]",8.2,2025-04-15T08:08:21.455479-07:00,redaction-model-fs:12b
170447,We've designed a new program for <RELATION_1> STEM education in <CITY_1> and nearby counties. Payments can be transferred directly to our account at <ACCOUNT_1>.,"[{'text': 'Trans male', 'placeholder': '<RELATION_1>', 'type': 'personal_relation', 'confidence': 0.97}, {'text': 'Northumberland', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.96}, {'text': 'MT25AOYG10522ING04221664269410T', 'placeholder': '<ACCOUNT_1>', 'type': 'financial', 'confidence': 0.99}]",8.88,2025-04-15T08:08:30.349673-07:00,redaction-model-fs:12b
170448,"<NAME_1>, congratulations on completing the marathon! Your achievement has been posted on our site, accessible at <IP_ADDRESS_1>.","[{'text': 'Demarco', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '234.130.24.137', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.98}]",7.19,2025-04-15T08:08:37.547563-07:00,redaction-model-fs:12b
170449,"<NAME_1>, it is observed that your paper on digital currency includes the Ethereum account details <IDENTIFIER_1> previously cited by <NAME_2>.","[{'text': 'Edythe', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '0xfd9367fe2baf78700cadd46ceaa77bfabecda5e8', 'placeholder': '<IDENTIFIER_1>', 'type': 'identifier', 'confidence': 0.98}, {'text': 'Otilia', 'placeholder': '<NAME_2>', 'type': 'name', 'confidence': 0.97}]",8.74,2025-04-15T08:08:46.299386-07:00,redaction-model-fs:12b
170450,"As the National Applications Strategist, <NAME_1> from <CITY_1>, <STATE_1> is responsible for designing the curriculum of the Creative department.","[{'text': 'Arvilla Heathcote', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'Whiteshire, Molise', 'placeholder': '<CITY_1>, <STATE_1>', 'type': 'location', 'confidence': 0.98}]",7.29,2025-04-15T08:08:53.599304-07:00,redaction-model-fs:12b
170451,"Dear <NAME_1>, the forecast projects a <PERCENTAGE_1> growth in sales for the <SECTOR_1> sector for the next fiscal year.","[{'text': 'Miles', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '0.3m%', 'placeholder': '<PERCENTAGE_1>', 'type': 'percentage', 'confidence': 0.95}, {'text': 'Interactions', 'placeholder': '<SECTOR_1>', 'type': 'sector', 'confidence': 0.93}]",8.01,2025-04-15T08:09:01.620100-07:00,redaction-model-fs:12b
170452,"We are producing a journal related to Human Rights Law and would appreciate if you, in your role as a <RELATION_1>, could contribute an article. Please respond at your earliest convenience via the user agent <USER_AGENT_1>.","[{'text': 'Supervisor', 'placeholder': '<RELATION_1>', 'type': 'personal_relation', 'confidence': 0.97}, {'text': 'Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_3 rv:2.0; CO) AppleWebKit/538.0.0 (KHTML, like Gecko) Version/5.0.7 Safari/538.0.0', 'placeholder': '<USER_AGENT_1>', 'type': 'user_agent', 'confidence': 0.99}]",9.09,2025-04-15T08:09:10.719646-07:00,redaction-model-fs:12b
170453,"Hi <NAME_1>, a special class for maths will be arranged in <ADDRESS_1> for grade 10 students.","[{'text': 'Addison', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '4303', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.95}]",6.71,2025-04-15T08:09:17.438849-07:00,redaction-model-fs:12b
170454,Can <NAME_1> look over the applicant's <DATE_1> and <PHONE_1>? Their employment <RELATION_1> needs verification.,"[{'text': 'Loma Kuhn', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '05/10/1923', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.97}, {'text': '633-31-3494', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.98}, {'text': 'Engineer', 'placeholder': '<RELATION_1>', 'type': 'personal_relation', 'confidence': 0.96}]",9.6,2025-04-15T08:09:27.044840-07:00,redaction-model-fs:12b
170455,"Regarding court case number 9139296877802367, the papers must be delivered to <ADDRESS_1>, <CITY_1>. Also note that the Home Loan Account of the defendant will also be in question during the trial.","[{'text': 'Apt. 625, Baileychester', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.98}, {'text': 'Baileychester', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.96}]",7.68,2025-04-15T08:09:34.740116-07:00,redaction-model-fs:12b
170456,Request for an insurance quote for a car with <IDENTIFICATION_1> and <REGISTRATION_1>. The pickup point would be at <LANDMARK_1>.,"[{'text': 'D34M1ARH3ZPZ69579', 'placeholder': '<IDENTIFICATION_1>', 'type': 'identification_number', 'confidence': 0.99}, {'text': 'UI06VOZ', 'placeholder': '<REGISTRATION_1>', 'type': 'registration', 'confidence': 0.98}, {'text': 'Fort Revashire', 'placeholder': '<LANDMARK_1>', 'type': 'landmark', 'confidence': 0.96}]",8.58,2025-04-15T08:09:43.333940-07:00,redaction-model-fs:12b
170457,"<NAME_1>, would you assist us in expanding our franchise network in <CITY_1>? Please prepare a feasibility study.","[{'text': 'Benjamin_Cole78', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'Oregon', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.95}]",6.7,2025-04-15T08:09:50.043291-07:00,redaction-model-fs:12b
170458,"Arts education provides students with a critical tool for understanding and investigating the world. It empowers them to become empathetic, informed individuals. It may come as a surprise, considering our <SOFTWARE_1> oriented society, but the data from <IP_ADDRESS_1> shows a significant benefit for students who have access to arts education.","[{'text': 'Opera/14.36 (X11; Linux x86_64; U; SQ Presto/2.9.165 Version/11.00)', 'placeholder': '<SOFTWARE_1>', 'type': 'software', 'confidence': 0.99}, {'text': 'e3ab:d29e:4daa:242f:bd0a:df6c:b2cc:2d55', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.98}]",9.72,2025-04-15T08:09:59.776676-07:00,redaction-model-fs:12b
170459,A life-skills class will be starting soon. Could <DATE_1> <NAME_1> participate? Assessments will be on <COORDINATES_1>.,"[{'text': '9th September', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.99}, {'text': 'Female student', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.95}, {'text': '[-20.9502,-163.3045]', 'placeholder': '<COORDINATES_1>', 'type': 'coordinates', 'confidence': 0.98}]",8.46,2025-04-15T08:10:08.245238-07:00,redaction-model-fs:12b
170460,"To access financial files, use the <PASSWORD_1>. In case of unsuccessful attempts, contact our Strategist immediately.","[{'text': 'ucQvqETrNt8B', 'placeholder': '<PASSWORD_1>', 'type': 'password', 'confidence': 0.99}]",5.65,2025-04-15T08:10:13.911317-07:00,redaction-model-fs:12b
170461,"We've been investigating the medical malpractice report involving the individual with Social Security number <IDENTIFICATION_1>. The investigation is ongoing, and we're keeping all sensitive data, including financial information such as their account number <FINANCIAL_1> secure, using secure protocols on IP <IP_1>.","[{'text': '75676143382', 'placeholder': '<IDENTIFICATION_1>', 'type': 'identification_number', 'confidence': 0.99}, {'text': '68898512', 'placeholder': '<FINANCIAL_1>', 'type': 'financial_information', 'confidence': 0.98}, {'text': '18b4:aae9:0c84:a70d:ce47:1826:a4c0:25a0', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.97}]",10.33,2025-04-15T08:10:24.248725-07:00,redaction-model-fs:12b
170462,Identify your <LANDMARK_1> at our healthcare policy building using the codec <PASSWORD_1>. Confirm your floor and <IDENTIFIER_1>.,"[{'text': 'office', 'placeholder': '<LANDMARK_1>', 'type': 'landmark', 'confidence': 0.96}, {'text': 'dAHiCUGImaFL', 'placeholder': '<PASSWORD_1>', 'type': 'password', 'confidence': 0.99}, {'text': '4844', 'placeholder': '<IDENTIFIER_1>', 'type': 'identifier', 'confidence': 0.95}]",8.09,2025-04-15T08:10:32.353149-07:00,redaction-model-fs:12b
170463,"After an extensive cybersecurity incident, kindly change your current <PASSWORD_1>. Your temporary password is <PASSWORD_1>. Visit our site using the <IP_ADDRESS_1>.","[{'text': 'KNN5XDqeSTKL', 'placeholder': '<PASSWORD_1>', 'type': 'password', 'confidence': 0.99}, {'text': '24.174.170.134', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.98}]",7.55,2025-04-15T08:10:39.910144-07:00,redaction-model-fs:12b
170464,"Greetings, <NAME_1>. For the new dance club registration, please fill the attached form. Your yearly contribution of <FINANCE_1> can be credited to our club account. IBAN: <IBAN_1>, and BIC: <BIC_1>. Let’s dance!","[{'text': 'Alicia', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'Kč692121.87', 'placeholder': '<FINANCE_1>', 'type': 'financial_information', 'confidence': 0.98}, {'text': 'CR04800447669097700760', 'placeholder': '<IBAN_1>', 'type': 'financial_information', 'confidence': 0.97}, {'text': 'MAFOGD52', 'placeholder': '<BIC_1>', 'type': 'financial_information', 'confidence': 0.96}]",10.79,2025-04-15T08:10:50.712625-07:00,redaction-model-fs:12b
170465,"<LOCATION_1> based Investor Paradigm Supervisor, <NAME_1>, projects a sales uplift of $U952.2809k for the Accounts.","[{'text': 'Nova Scotia', 'placeholder': '<LOCATION_1>', 'type': 'location', 'confidence': 0.98}, {'text': 'Anderson', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}]",6.83,2025-04-15T08:10:57.557909-07:00,redaction-model-fs:12b
170466,"We require assistance regarding the upcoming curriculum development. Kindly check the details at <IP_1>. This is an urgent matter, please access the contents using the password: <PASSWORD_1>.","[{'text': '253.52.142.91', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.99}, {'text': 'y0mjzMr7A2YT', 'placeholder': '<PASSWORD_1>', 'type': 'password', 'confidence': 0.98}]",7.59,2025-04-15T08:11:05.160653-07:00,redaction-model-fs:12b
170467,Let's meet <DATE_1> by <TIME_1>. Our new location is in <CITY_1> near <COORDINATES_1>.,"[{'text': 'tomorrow', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.99}, {'text': '18', 'placeholder': '<TIME_1>', 'type': 'time', 'confidence': 0.95}, {'text': 'Clwyd', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.98}, {'text': '[-14.5802,-39.3723]', 'placeholder': '<COORDINATES_1>', 'type': 'coordinates', 'confidence': 0.97}]",9.46,2025-04-15T08:11:14.635300-07:00,redaction-model-fs:12b
170468,"Hello <NAME_1>, in our distance learning program, you have an option to choose your job area. The available job areas are Administrative, Web, Cloud, etc. Please provide us with your favorite <RELATION_1>.","[{'text': 'Monte', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'your favorite Accounts', 'placeholder': '<RELATION_1>', 'type': 'personal_relation', 'confidence': 0.93}]",7.33,2025-04-15T08:11:21.981141-07:00,redaction-model-fs:12b
170469,"Dear <NAME_1> Warehouse Team, please perform a complete inventory of all items in aisle <ADDRESS_1>. The results should be sent to the Applications team by <DATE_1>. If you have any queries, contact your Dynamic Configuration Analyst.","[{'text': 'Greenberg', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.98}, {'text': 'Apt. 739', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.96}, {'text': ""17 o'clock"", 'placeholder': '<DATE_1>', 'type': 'time', 'confidence': 0.97}]",8.61,2025-04-15T08:11:30.603742-07:00,redaction-model-fs:12b
170470,"We're holding an event on maintaining online security, including safeguarding your <IDENTIFICATION_1>. Sign up via <EMAIL_1>.","[{'text': '0xf0cafea0bede45bf79ddae0d76b0cdeabdd259db', 'placeholder': '<IDENTIFICATION_1>', 'type': 'identification_number', 'confidence': 0.99}, {'text': 'Georgianna_Bartell85@gmail.com', 'placeholder': '<EMAIL_1>', 'type': 'email', 'confidence': 0.98}]",7.77,2025-04-15T08:11:38.388201-07:00,redaction-model-fs:12b
170471,"In the Southwest region of Newfoundland and Labrador, a recent health survey targeted individuals aged <DATE_1>. The findings revealed a high percentage of diabetes, we expect a sharp increase in that <IDENTIFICATION_1> area.","[{'text': '70 years old', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.98}, {'text': '52789-8274', 'placeholder': '<IDENTIFICATION_1>', 'type': 'identification_number', 'confidence': 0.95}]",7.51,2025-04-15T08:11:45.912357-07:00,redaction-model-fs:12b
170472,"Shortlisted Candidates
Congratulations on the progress. We've updated our security policy and the confidentiality of your <IDENTIFICATION_1> during the clinical trial is guaranteed. Do reach us at <PHONE_1> for more details.","[{'text': '75687017512', 'placeholder': '<IDENTIFICATION_1>', 'type': 'identification_number', 'confidence': 0.99}, {'text': '12-184703-494150-8', 'placeholder': '<PHONE_1>', 'type': 'phone', 'confidence': 0.98}]",8.1,2025-04-15T08:11:54.020783-07:00,redaction-model-fs:12b
170473,There's an oncology conference in <CITY_1> next month. I would like you to organize all the necessary paper work and financials for the attendees. Ensure that all actions are authorized by policy <IP_ADDRESS_1>.,"[{'text': 'Strathclyde', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.98}, {'text': '187.185.235.151', 'placeholder': '<IP_ADDRESS_1>', 'type': 'ip_address', 'confidence': 0.99}]",7.73,2025-04-15T08:12:01.758404-07:00,redaction-model-fs:12b
170474,"Dear Supervisor, as part of our employee well-being initiative we are offering free passes to the Fitness Centre at <ADDRESS_1> in <CITY_1>. Can you confirm participation?","[{'text': '769, Lowe Radial', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.98}, {'text': 'Lake Ikefield', 'placeholder': '<CITY_1>', 'type': 'city', 'confidence': 0.96}]",7.16,2025-04-15T08:12:08.922986-07:00,redaction-model-fs:12b
170475,"Hi <NAME_1>, don't forget to implement the updated security protocol from <IP_1> in securing our early childhood education resources.","[{'text': 'Kai', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': '4f51:d8d1:aad6:6ac5:b95e:6bbc:c8ff:a45c', 'placeholder': '<IP_1>', 'type': 'ip_address', 'confidence': 0.98}]",7.65,2025-04-15T08:12:16.581492-07:00,redaction-model-fs:12b
170476,Complete health report sent to <IDENTIFICATION_1>. Look for box with <CRYPTOCURRENCY_1> stamp.,"[{'text': '21397', 'placeholder': '<IDENTIFICATION_1>', 'type': 'identification_number', 'confidence': 0.99}, {'text': 'Litecoin Address 3LsmsvE5Bij7jFr5CKYBjATdvjvg', 'placeholder': '<CRYPTOCURRENCY_1>', 'type': 'financial_information', 'confidence': 0.98}]",7.54,2025-04-15T08:12:24.133039-07:00,redaction-model-fs:12b
170477,"To <NAME_1>, please note license for <IDENTIFIER_1> at <ADDRESS_1> expired. Renewal cost is <CURRENCY_1> due on <DATE_1>.","[{'text': 'Arden', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'VS32GNY', 'placeholder': '<IDENTIFIER_1>', 'type': 'identification_number', 'confidence': 0.95}, {'text': 'Hickle Glens', 'placeholder': '<ADDRESS_1>', 'type': 'address', 'confidence': 0.97}, {'text': '﷼', 'placeholder': '<CURRENCY_1>', 'type': 'currency', 'confidence': 0.92}, {'text': '58375844', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.96}]",10.77,2025-04-15T08:12:34.912563-07:00,redaction-model-fs:12b
170478,"At Toy Inc our Future Branding Engineer, <NAME_1>, is responsible for health and safety. Please report any safety concerns directly to <NAME_1>.","[{'text': 'Christop', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}]",5.73,2025-04-15T08:12:40.656083-07:00,redaction-model-fs:12b
170479,"The new PR approach for <NAME_1>, <NAME_2> and <NAME_3>'s <RELATION_1> needs your Functionality vision. It's available on <URL_1>. Please share your feedback by <DATE_1> to <EMAIL_1>.","[{'text': 'Kessler', 'placeholder': '<NAME_1>', 'type': 'name', 'confidence': 0.99}, {'text': 'Kling', 'placeholder': '<NAME_2>', 'type': 'name', 'confidence': 0.98}, {'text': 'Gutkowski', 'placeholder': '<NAME_3>', 'type': 'name', 'confidence': 0.97}, {'text': 'Idaho project', 'placeholder': '<RELATION_1>', 'type': 'personal_relation', 'confidence': 0.96}, {'text': 'https://striped-backpack.net', 'placeholder': '<URL_1>', 'type': 'url', 'confidence': 0.95}, {'text': '16/05/1946', 'placeholder': '<DATE_1>', 'type': 'date', 'confidence': 0.94}, {'text': 'Nina_Schaefer@yahoo.com', 'placeholder': '<EMAIL_1>', 'type': 'email', 'confidence': 0.93}]",13.63,2025-04-15T08:12:54.301889-07:00,redaction-model-fs:12b
